customer_id,age,age_band,gender,category,season,location,purchase_amount,previous_purchases,purchases_per_year,spend_x_frequency,review_rating,subscription_status,discount_applied,promo_code_used,promo_dependency_score,promo_flag,satisfaction_flag,high_satisfaction,loyalty_score_A,loyalty_score_B,loyalty_tier_A,loyalty_tier_B,high_value_flag,high_repeat_flag,segment_code,segment_label,shipping_type,payment_method,premium_shipping,digital_payment
3225,37,Mid-Age (35-49),Female,Clothing,Winter,Delaware,80.0,18,12,960.0,2.7,0,0,0,0.0,0,0,0,0.1740032012805122,0.611234693877551,Low,High,0,0,S0,General Buyers,Free Shipping,Paypal,0,1
3226,53,Senior (50-70),Female,Clothing,Fall,New Hampshire,98.0,31,52,5096.0,3.0,0,0,0,0.0,0,0,0,0.4736734693877551,0.774311224489796,High,High,1,0,S1,High-Value Loyal,Store Pickup,Credit Card,0,1
3227,57,Senior (50-70),Female,Footwear,Spring,Minnesota,71.0,38,26,1846.0,3.3,0,0,0,0.0,0,0,0,0.413079631852741,0.7099005102040816,Medium,High,0,1,S0,General Buyers,Next Day Air,Bank Transfer,1,0
3228,28,Young Adult (25-34),Female,Accessories,Fall,Alaska,69.0,42,4,276.0,2.7,0,0,0,0.0,0,0,0,0.2817262905162065,0.6855586734693878,Low,High,0,1,S0,General Buyers,Free Shipping,Debit Card,0,1
3229,37,Mid-Age (35-49),Female,Accessories,Spring,Connecticut,95.0,27,1,95.0,4.6,0,0,0,0.0,0,1,1,0.3271836734693877,0.8367780612244898,Medium,High,1,0,S1,High-Value Loyal,2-Day Shipping,Paypal,1,1
3230,54,Senior (50-70),Female,Clothing,Fall,Connecticut,67.0,24,12,804.0,2.7,0,0,0,0.0,0,0,0,0.2107378951580632,0.5849719387755102,Low,Medium,0,0,S0,General Buyers,Express,Cash,1,0
3231,49,Mid-Age (35-49),Female,Footwear,Summer,Kansas,49.0,38,1,49.0,2.5,0,0,0,0.0,0,0,0,0.2265306122448979,0.5656505102040816,Low,Medium,0,1,S0,General Buyers,Next Day Air,Debit Card,1,1
3232,62,Senior (50-70),Female,Footwear,Winter,Nevada,97.0,9,1,97.0,4.4,0,0,0,0.0,0,1,0,0.2009795918367347,0.7416913265306122,Low,High,1,0,S1,High-Value Loyal,Free Shipping,Credit Card,0,1
3233,45,Mid-Age (35-49),Female,Clothing,Spring,Massachusetts,34.0,19,12,408.0,4.0,0,0,0,0.0,0,1,0,0.284125650260104,0.4930867346938775,Low,Medium,0,0,S0,General Buyers,Next Day Air,Bank Transfer,1,0
3234,45,Mid-Age (35-49),Female,Accessories,Fall,Indiana,74.0,11,26,1924.0,3.8,0,0,0,0.0,0,0,0,0.2877735094037614,0.6152704081632653,Low,High,0,0,S0,General Buyers,Express,Debit Card,1,1
3235,49,Mid-Age (35-49),Female,Accessories,Winter,Washington,96.0,16,4,384.0,2.5,0,0,0,0.0,0,0,0,0.1065426170468187,0.6590306122448979,Low,High,1,0,S1,High-Value Loyal,2-Day Shipping,Debit Card,1,1
3236,27,Young Adult (25-34),Female,Accessories,Summer,Kansas,68.0,18,12,816.0,4.0,0,0,0,0.0,0,1,0,0.2780032012805122,0.636734693877551,Low,High,0,0,S0,General Buyers,Free Shipping,Venmo,0,1
3237,63,Senior (50-70),Female,Accessories,Fall,South Carolina,84.0,8,12,1008.0,4.1,0,0,0,0.0,0,1,0,0.2247787114845938,0.6617142857142856,Low,High,1,0,S1,High-Value Loyal,Next Day Air,Cash,1,0
3238,61,Senior (50-70),Female,Clothing,Summer,Vermont,57.0,4,52,2964.0,2.8,0,0,0,0.0,0,0,0,0.2923673469387755,0.4451811224489795,Low,Medium,0,0,S0,General Buyers,Express,Cash,1,0
3239,25,Young Adult (25-34),Female,Footwear,Fall,Wyoming,84.0,37,4,336.0,3.4,0,0,0,0.0,0,0,0,0.3071140456182473,0.7676734693877552,Medium,High,1,0,S1,High-Value Loyal,2-Day Shipping,Cash,1,0
3240,33,Young Adult (25-34),Female,Accessories,Fall,Colorado,32.0,30,12,384.0,2.7,0,0,0,0.0,0,0,0,0.2474725890356142,0.4624591836734694,Low,Medium,0,0,S0,General Buyers,2-Day Shipping,Cash,1,0
3241,56,Senior (50-70),Female,Footwear,Fall,West Virginia,37.0,37,12,444.0,3.8,0,0,0,0.0,0,0,0,0.3783297318927571,0.5860484693877551,Medium,Medium,0,0,S0,General Buyers,2-Day Shipping,Bank Transfer,1,0
3242,50,Senior (50-70),Female,Accessories,Summer,Connecticut,58.0,30,4,232.0,4.4,0,0,0,0.0,0,1,0,0.3442569027611044,0.6782091836734694,Medium,High,0,0,S0,General Buyers,Store Pickup,Paypal,0,1
3243,45,Mid-Age (35-49),Female,Clothing,Fall,Oregon,74.0,17,52,3848.0,2.8,0,0,0,0.0,0,0,0,0.3719591836734693,0.5858826530612244,Medium,Medium,0,0,S0,General Buyers,Express,Venmo,1,1
3244,45,Mid-Age (35-49),Female,Clothing,Summer,Idaho,99.0,11,4,396.0,5.0,0,0,0,0.0,0,1,1,0.2759303721488595,0.7966454081632653,Low,High,1,0,S1,High-Value Loyal,Store Pickup,Bank Transfer,0,0
3245,65,Senior (50-70),Female,Clothing,Fall,Arkansas,81.0,42,1,81.0,4.7,0,0,0,0.0,0,1,1,0.4270204081632653,0.8580586734693877,Medium,High,1,1,S1,High-Value Loyal,Express,Credit Card,1,1
3246,63,Senior (50-70),Female,Clothing,Fall,Kansas,76.0,20,52,3952.0,3.2,0,0,0,0.0,0,0,0,0.4223265306122449,0.6339387755102041,Medium,High,0,0,S0,General Buyers,Next Day Air,Cash,1,0
3247,70,Senior (50-70),Female,Footwear,Summer,Michigan,98.0,37,12,1176.0,2.9,0,0,0,0.0,0,0,0,0.3063297318927571,0.7989234693877552,Medium,High,1,0,S1,High-Value Loyal,Store Pickup,Cash,0,0
3248,53,Senior (50-70),Female,Accessories,Summer,Arkansas,91.0,12,26,2366.0,3.7,0,0,0,0.0,0,0,0,0.2858959583833533,0.688747448979592,Low,High,1,0,S1,High-Value Loyal,Express,Paypal,1,1
3249,22,Teen (18-24),Female,Clothing,Summer,Pennsylvania,79.0,41,4,316.0,4.2,0,0,0,0.0,0,1,0,0.3956038415366146,0.8142066326530611,Medium,High,0,1,S0,General Buyers,Free Shipping,Bank Transfer,0,0
3250,26,Young Adult (25-34),Female,Accessories,Summer,Virginia,83.0,32,4,332.0,3.4,0,0,0,0.0,0,0,0,0.2765018007202881,0.7377882653061225,Low,High,1,0,S1,High-Value Loyal,Express,Credit Card,1,1
3251,23,Teen (18-24),Female,Outerwear,Spring,Minnesota,90.0,15,52,4680.0,2.9,0,0,0,0.0,0,0,0,0.3677142857142856,0.6516785714285714,Medium,High,1,0,S1,High-Value Loyal,2-Day Shipping,Venmo,1,1
3252,25,Young Adult (25-34),Female,Outerwear,Winter,Nevada,20.0,39,4,80.0,3.7,0,0,0,0.0,0,0,0,0.343358943577431,0.5158775510204081,Medium,Medium,0,1,S0,General Buyers,Standard,Venmo,0,1
3253,69,Senior (50-70),Female,Footwear,Spring,Montana,21.0,48,26,546.0,2.7,0,0,0,0.0,0,0,0,0.4263041216486594,0.506170918367347,Medium,Medium,0,1,S0,General Buyers,Store Pickup,Credit Card,0,1
3254,36,Mid-Age (35-49),Female,Accessories,Fall,Nebraska,60.0,8,26,1560.0,3.2,0,0,0,0.0,0,0,0,0.221406162464986,0.5027142857142857,Low,Medium,0,0,S0,General Buyers,2-Day Shipping,Venmo,1,1
3255,21,Teen (18-24),Female,Clothing,Winter,Indiana,31.0,11,4,124.0,4.9,0,0,0,0.0,0,1,1,0.2679303721488596,0.4931454081632653,Low,Medium,0,0,S5,Low-Value Occasional,Store Pickup,Bank Transfer,0,0
3256,57,Senior (50-70),Female,Clothing,Fall,New Jersey,40.0,36,12,480.0,2.8,0,0,0,0.0,0,0,0,0.2922072829131652,0.5340714285714285,Low,Medium,0,0,S0,General Buyers,Next Day Air,Bank Transfer,1,0
3257,60,Senior (50-70),Female,Accessories,Winter,Wisconsin,26.0,50,4,104.0,4.7,0,0,0,0.0,0,1,1,0.4907058823529412,0.65825,High,High,0,1,S0,General Buyers,Free Shipping,Venmo,0,1
3258,44,Mid-Age (35-49),Female,Clothing,Fall,Minnesota,98.0,39,4,392.0,3.3,0,0,0,0.0,0,0,0,0.3113589435774309,0.8331275510204081,Medium,High,1,1,S1,High-Value Loyal,Express,Venmo,1,1
3259,31,Young Adult (25-34),Female,Footwear,Spring,New Jersey,51.0,11,26,1326.0,4.3,0,0,0,0.0,0,1,0,0.3277735094037615,0.5446454081632653,Medium,Medium,0,0,S0,General Buyers,Express,Credit Card,1,1
3260,57,Senior (50-70),Female,Accessories,Fall,Oklahoma,95.0,5,4,380.0,3.7,0,0,0,0.0,0,0,0,0.1351956782713085,0.6705331632653062,Low,High,1,0,S1,High-Value Loyal,2-Day Shipping,Debit Card,1,1
3261,39,Mid-Age (35-49),Female,Accessories,Summer,Wisconsin,36.0,7,1,36.0,4.5,0,0,0,0.0,0,1,1,0.196734693877551,0.4706122448979591,Low,Medium,0,0,S5,Low-Value Occasional,2-Day Shipping,Credit Card,1,1
3262,48,Mid-Age (35-49),Female,Accessories,Winter,Rhode Island,52.0,50,52,2704.0,3.4,0,0,0,0.0,0,0,0,0.622,0.6940000000000001,High,High,0,1,S0,General Buyers,Store Pickup,Debit Card,0,1
3263,42,Mid-Age (35-49),Female,Clothing,Spring,Indiana,35.0,21,4,140.0,2.7,0,0,0,0.0,0,0,0,0.1531548619447779,0.4296658163265306,Low,Medium,0,0,S0,General Buyers,Standard,Cash,0,0
3264,56,Senior (50-70),Female,Clothing,Fall,Vermont,68.0,31,26,1768.0,4.4,0,0,0,0.0,0,1,0,0.4582224889955982,0.7270612244897959,High,High,0,0,S0,General Buyers,Express,Debit Card,1,1
3265,28,Young Adult (25-34),Female,Clothing,Winter,Maine,50.0,39,26,1300.0,4.0,0,0,0,0.0,0,1,0,0.4752020808323329,0.6651275510204081,High,High,0,1,S0,General Buyers,Express,Cash,1,0
3266,40,Mid-Age (35-49),Female,Accessories,Winter,Alabama,100.0,28,26,2600.0,3.2,0,0,0,0.0,0,0,0,0.3438551420568227,0.7797551020408163,Medium,High,1,0,S1,High-Value Loyal,Express,Credit Card,1,1
3267,49,Mid-Age (35-49),Female,Outerwear,Winter,Alabama,74.0,33,52,3848.0,4.2,0,0,0,0.0,0,1,0,0.5819183673469388,0.751515306122449,High,High,0,0,S0,General Buyers,Next Day Air,Bank Transfer,1,0
3268,37,Mid-Age (35-49),Female,Clothing,Winter,Idaho,45.0,42,4,180.0,3.0,0,0,0,0.0,0,0,0,0.3057262905162065,0.5985586734693877,Medium,Medium,0,1,S0,General Buyers,Store Pickup,Credit Card,0,1
3269,22,Teen (18-24),Female,Clothing,Fall,Arkansas,97.0,5,4,388.0,2.8,0,0,0,0.0,0,0,0,0.0631956782713085,0.6252831632653062,Low,High,1,0,S1,High-Value Loyal,Free Shipping,Bank Transfer,0,0
3270,27,Young Adult (25-34),Female,Clothing,Winter,Ohio,60.0,25,12,720.0,4.9,0,0,0,0.0,0,1,1,0.3928603441376551,0.6914489795918367,Medium,High,0,0,S0,General Buyers,Express,Cash,1,0
3271,59,Senior (50-70),Female,Clothing,Winter,Illinois,25.0,48,1,25.0,4.7,0,0,0,0.0,0,1,1,0.4637551020408163,0.6436709183673469,High,High,0,1,S0,General Buyers,Express,Paypal,1,1
3272,35,Mid-Age (35-49),Female,Clothing,Spring,Nevada,55.0,30,52,2860.0,4.4,0,0,0,0.0,0,1,0,0.5795510204081633,0.6650841836734693,High,High,0,0,S0,General Buyers,Standard,Credit Card,0,1
3273,58,Senior (50-70),Female,Footwear,Winter,Texas,99.0,34,4,396.0,3.1,0,0,0,0.0,0,0,0,0.2647466986794717,0.7999923469387755,Low,High,1,0,S1,High-Value Loyal,Next Day Air,Paypal,1,1
3274,58,Senior (50-70),Female,Accessories,Summer,Nevada,45.0,34,4,180.0,2.6,0,0,0,0.0,0,0,0,0.2247466986794717,0.5337423469387755,Low,Medium,0,0,S0,General Buyers,Free Shipping,Paypal,0,1
3275,46,Mid-Age (35-49),Female,Clothing,Spring,Oklahoma,20.0,14,26,520.0,3.9,0,0,0,0.0,0,0,0,0.3141408563425369,0.4003265306122449,Medium,Low,0,0,S0,General Buyers,Store Pickup,Cash,0,0
3276,43,Mid-Age (35-49),Female,Clothing,Summer,Alabama,88.0,2,52,4576.0,2.6,0,0,0,0.0,0,0,0,0.2641224489795918,0.5586020408163266,Low,Medium,1,0,S0,General Buyers,2-Day Shipping,Debit Card,1,1
3277,39,Mid-Age (35-49),Female,Accessories,Summer,South Dakota,99.0,41,4,396.0,4.0,0,0,0,0.0,0,1,0,0.3796038415366146,0.8897066326530613,Medium,High,1,1,S1,High-Value Loyal,Store Pickup,Paypal,0,1
3278,59,Senior (50-70),Female,Clothing,Spring,Texas,86.0,3,12,1032.0,4.9,0,0,0,0.0,0,1,1,0.2581664665866347,0.692954081632653,Low,High,1,0,S1,High-Value Loyal,Store Pickup,Credit Card,0,1
3279,59,Senior (50-70),Female,Clothing,Summer,Montana,70.0,18,52,3640.0,3.3,0,0,0,0.0,0,0,0,0.4180816326530612,0.6034846938775511,Medium,High,0,0,S0,General Buyers,2-Day Shipping,Bank Transfer,1,0
3280,59,Senior (50-70),Female,Accessories,Fall,Wyoming,50.0,1,26,1300.0,3.0,0,0,0,0.0,0,0,0,0.1625490196078431,0.41125,Low,Low,0,0,S0,General Buyers,Express,Debit Card,1,1
3281,45,Mid-Age (35-49),Female,Accessories,Winter,New York,57.0,5,12,684.0,2.7,0,0,0,0.0,0,0,0,0.0944113645458183,0.4442831632653061,Low,Medium,0,0,S0,General Buyers,Next Day Air,Paypal,1,1
3282,27,Young Adult (25-34),Female,Clothing,Winter,Oregon,69.0,41,1,69.0,3.1,0,0,0,0.0,0,0,0,0.2928979591836734,0.7044566326530612,Low,High,0,1,S0,General Buyers,Free Shipping,Bank Transfer,0,0
3283,24,Teen (18-24),Female,Clothing,Fall,California,94.0,5,12,1128.0,4.8,0,0,0,0.0,0,1,1,0.2624113645458183,0.7321581632653061,Low,High,1,0,S1,High-Value Loyal,Next Day Air,Credit Card,1,1
3284,47,Mid-Age (35-49),Female,Outerwear,Spring,North Carolina,24.0,10,4,96.0,2.9,0,0,0,0.0,0,0,0,0.1018079231692677,0.3374183673469388,Low,Low,0,0,S5,Low-Value Occasional,Express,Debit Card,1,1
3285,70,Senior (50-70),Female,Accessories,Spring,Kentucky,79.0,20,1,79.0,4.5,0,0,0,0.0,0,1,1,0.2763265306122449,0.7250637755102041,Low,High,0,0,S0,General Buyers,2-Day Shipping,Venmo,1,1
3286,58,Senior (50-70),Female,Accessories,Fall,Hawaii,31.0,11,52,1612.0,4.6,0,0,0,0.0,0,1,1,0.4792244897959183,0.4751454081632653,High,Medium,0,0,S5,Low-Value Occasional,Free Shipping,Cash,0,0
3287,45,Mid-Age (35-49),Female,Outerwear,Winter,Illinois,67.0,4,26,1742.0,5.0,0,0,0,0.0,0,1,1,0.3409163665466186,0.6209311224489796,Medium,High,0,0,S0,General Buyers,Express,Venmo,1,1
3288,24,Teen (18-24),Female,Clothing,Spring,West Virginia,63.0,38,52,3276.0,4.3,0,0,0,0.0,0,1,0,0.6205306122448979,0.7349005102040816,High,High,0,1,S0,General Buyers,2-Day Shipping,Credit Card,1,1
3289,67,Senior (50-70),Female,Accessories,Spring,South Carolina,61.0,19,26,1586.0,4.9,0,0,0,0.0,0,1,1,0.4247531012404962,0.6652117346938776,Medium,High,0,0,S0,General Buyers,Next Day Air,Credit Card,1,1
3290,31,Young Adult (25-34),Female,Accessories,Summer,Montana,50.0,16,4,200.0,4.0,0,0,0,0.0,0,1,0,0.2265426170468187,0.5477806122448979,Low,Medium,0,0,S0,General Buyers,2-Day Shipping,Venmo,1,1
3291,52,Senior (50-70),Female,Outerwear,Spring,North Dakota,82.0,2,12,984.0,3.1,0,0,0,0.0,0,0,0,0.1080440176070428,0.5623520408163265,Low,Medium,1,0,S0,General Buyers,Free Shipping,Paypal,0,1
3292,29,Young Adult (25-34),Female,Accessories,Fall,New Mexico,51.0,11,12,612.0,2.6,0,0,0,0.0,0,0,0,0.1231460584233693,0.4426454081632653,Low,Medium,0,0,S0,General Buyers,2-Day Shipping,Cash,1,0
3293,62,Senior (50-70),Female,Accessories,Spring,Missouri,23.0,18,26,598.0,4.9,0,0,0,0.0,0,1,1,0.4186306522609044,0.493859693877551,Medium,Medium,0,0,S0,General Buyers,Standard,Bank Transfer,0,0
3294,19,Teen (18-24),Female,Outerwear,Spring,West Virginia,91.0,47,26,2366.0,3.5,0,0,0,0.0,0,0,0,0.4841816726690676,0.8553188775510203,High,High,1,1,S1,High-Value Loyal,2-Day Shipping,Credit Card,1,1
3295,62,Senior (50-70),Female,Clothing,Spring,South Carolina,60.0,15,26,1560.0,4.5,0,0,0,0.0,0,1,1,0.3682633053221288,0.6164285714285714,Medium,High,0,0,S0,General Buyers,Store Pickup,Bank Transfer,0,0
3296,70,Senior (50-70),Female,Clothing,Summer,West Virginia,34.0,15,52,1768.0,2.8,0,0,0,0.0,0,0,0,0.3597142857142856,0.4006785714285714,Medium,Low,0,0,S0,General Buyers,Next Day Air,Cash,1,0
3297,20,Teen (18-24),Female,Clothing,Spring,Alaska,23.0,47,4,92.0,4.2,0,0,0,0.0,0,1,0,0.4323385354141656,0.5998188775510204,Medium,High,0,1,S0,General Buyers,Next Day Air,Venmo,1,1
3298,67,Senior (50-70),Female,Accessories,Fall,West Virginia,82.0,47,12,984.0,4.1,0,0,0,0.0,0,1,0,0.4635542216886754,0.8519438775510204,High,High,1,1,S1,High-Value Loyal,Free Shipping,Paypal,0,1
3299,65,Senior (50-70),Female,Outerwear,Fall,New Mexico,73.0,6,4,292.0,3.5,0,0,0,0.0,0,0,0,0.1253181272509003,0.5673852040816327,Low,Medium,0,0,S0,General Buyers,Express,Bank Transfer,1,0
3300,45,Mid-Age (35-49),Female,Clothing,Spring,South Dakota,32.0,18,12,384.0,4.0,0,0,0,0.0,0,1,0,0.2780032012805122,0.479234693877551,Low,Medium,0,0,S0,General Buyers,2-Day Shipping,Venmo,1,1
3301,26,Young Adult (25-34),Female,Accessories,Spring,Oklahoma,80.0,40,26,2080.0,4.0,0,0,0,0.0,0,1,0,0.4813245298119247,0.8014795918367347,High,High,0,1,S0,General Buyers,Express,Bank Transfer,1,0
3302,36,Mid-Age (35-49),Female,Clothing,Summer,Oklahoma,58.0,31,26,1508.0,2.5,0,0,0,0.0,0,0,0,0.3062224889955982,0.5693112244897959,Medium,Medium,0,0,S0,General Buyers,Free Shipping,Credit Card,0,1
3303,36,Mid-Age (35-49),Female,Clothing,Winter,Alabama,82.0,31,26,2132.0,4.2,0,0,0,0.0,0,1,0,0.4422224889955982,0.776311224489796,Medium,High,1,0,S1,High-Value Loyal,Standard,Venmo,0,1
3304,20,Teen (18-24),Female,Accessories,Summer,Mississippi,60.0,4,26,1560.0,3.4,0,0,0,0.0,0,0,0,0.2129163665466186,0.4943061224489796,Low,Medium,0,0,S0,General Buyers,Next Day Air,Credit Card,1,1
3305,30,Young Adult (25-34),Female,Accessories,Fall,Mississippi,79.0,36,4,316.0,4.8,0,0,0,0.0,0,1,1,0.4129915966386555,0.8246964285714286,Medium,High,0,0,S0,General Buyers,Next Day Air,Bank Transfer,1,0
3306,34,Young Adult (25-34),Female,Clothing,Summer,Nebraska,41.0,31,26,1066.0,4.9,0,0,0,0.0,0,1,1,0.4982224889955983,0.6389362244897959,High,High,0,0,S0,General Buyers,Standard,Paypal,0,1
3307,63,Senior (50-70),Female,Outerwear,Summer,Colorado,39.0,6,26,1014.0,3.6,0,0,0,0.0,0,0,0,0.2411612645058023,0.4246352040816326,Low,Low,0,0,S5,Low-Value Occasional,Store Pickup,Venmo,0,1
3308,18,Teen (18-24),Female,Accessories,Winter,Pennsylvania,36.0,1,12,432.0,4.0,0,0,0,0.0,0,1,0,0.1739215686274509,0.41,Low,Low,0,0,S5,Low-Value Occasional,Store Pickup,Cash,0,0
3309,55,Senior (50-70),Female,Clothing,Fall,Utah,70.0,29,12,840.0,2.6,0,0,0,0.0,0,0,0,0.2333501400560224,0.6176071428571428,Low,High,0,0,S0,General Buyers,Express,Cash,1,0
3310,48,Mid-Age (35-49),Female,Accessories,Summer,Massachusetts,47.0,19,12,564.0,3.1,0,0,0,0.0,0,0,0,0.212125650260104,0.4959617346938776,Low,Medium,0,0,S0,General Buyers,Store Pickup,Paypal,0,1
3311,45,Mid-Age (35-49),Female,Outerwear,Winter,Iowa,27.0,12,26,702.0,3.6,0,0,0,0.0,0,0,0,0.2778959583833533,0.4027474489795918,Low,Low,0,0,S5,Low-Value Occasional,Free Shipping,Paypal,0,1
3312,29,Young Adult (25-34),Female,Accessories,Summer,Florida,52.0,18,1,52.0,4.0,0,0,0,0.0,0,1,0,0.2240816326530612,0.566734693877551,Low,Medium,0,0,S0,General Buyers,Express,Bank Transfer,1,0
3313,55,Senior (50-70),Female,Footwear,Summer,Louisiana,75.0,45,4,300.0,3.9,0,0,0,0.0,0,0,0,0.396093637454982,0.7991147959183673,Medium,High,0,1,S0,General Buyers,Next Day Air,Cash,1,0
3314,55,Senior (50-70),Female,Accessories,Fall,Kansas,30.0,45,12,360.0,3.9,0,0,0,0.0,0,0,0,0.4353093237294918,0.6022397959183673,Medium,High,0,1,S0,General Buyers,Express,Credit Card,1,1
3315,55,Senior (50-70),Female,Clothing,Spring,Kansas,94.0,8,4,376.0,3.3,0,0,0,0.0,0,0,0,0.121563025210084,0.6574642857142857,Low,High,1,0,S1,High-Value Loyal,Standard,Credit Card,0,1
3316,48,Mid-Age (35-49),Female,Accessories,Summer,Kentucky,68.0,4,4,272.0,2.9,0,0,0,0.0,0,0,0,0.0650732292917166,0.4993061224489796,Low,Medium,0,0,S0,General Buyers,Standard,Paypal,0,1
3317,42,Mid-Age (35-49),Female,Clothing,Summer,New Mexico,45.0,5,26,1170.0,3.1,0,0,0,0.0,0,0,0,0.1950388155262105,0.4157831632653062,Low,Low,0,0,S0,General Buyers,Free Shipping,Debit Card,0,1
3318,21,Teen (18-24),Female,Accessories,Summer,North Carolina,67.0,30,4,268.0,4.7,0,0,0,0.0,0,1,1,0.3682569027611044,0.7355841836734694,Medium,High,0,0,S0,General Buyers,Standard,Cash,0,0
3319,45,Mid-Age (35-49),Female,Outerwear,Summer,North Dakota,46.0,15,12,552.0,3.9,0,0,0,0.0,0,0,0,0.2516358543417367,0.5191785714285714,Low,Medium,0,0,S0,General Buyers,Free Shipping,Paypal,0,1
3320,23,Teen (18-24),Female,Clothing,Summer,North Dakota,31.0,17,4,124.0,4.3,0,0,0,0.0,0,1,0,0.2566650660264105,0.4877576530612245,Low,Medium,0,0,S0,General Buyers,Next Day Air,Credit Card,1,1
3321,66,Senior (50-70),Female,Clothing,Fall,Illinois,44.0,45,4,176.0,4.2,0,0,0,0.0,0,1,0,0.420093637454982,0.6814897959183673,Medium,High,0,1,S0,General Buyers,2-Day Shipping,Cash,1,0
3322,32,Young Adult (25-34),Female,Outerwear,Winter,Maine,100.0,3,1,100.0,4.3,0,0,0,0.0,0,1,0,0.1562448979591836,0.718204081632653,Low,High,1,0,S1,High-Value Loyal,Next Day Air,Venmo,1,1
3323,52,Senior (50-70),Female,Clothing,Winter,Indiana,92.0,43,52,4784.0,4.6,0,0,0,0.0,0,1,1,0.675142857142857,0.9052857142857142,High,High,1,1,S1,High-Value Loyal,Next Day Air,Paypal,1,1
3324,54,Senior (50-70),Female,Accessories,Winter,North Dakota,78.0,4,12,936.0,3.8,0,0,0,0.0,0,0,0,0.1762889155662264,0.5970561224489795,Low,Medium,0,0,S0,General Buyers,Free Shipping,Credit Card,0,1
3325,37,Mid-Age (35-49),Female,Clothing,Fall,Missouri,32.0,41,52,1664.0,3.3,0,0,0,0.0,0,0,0,0.5588979591836735,0.5545816326530613,High,Medium,0,1,S0,General Buyers,Standard,Venmo,0,1
3326,29,Young Adult (25-34),Female,Footwear,Fall,Alaska,97.0,16,12,1164.0,3.7,0,0,0,0.0,0,0,0,0.2417583033213285,0.735405612244898,Low,High,1,0,S1,High-Value Loyal,2-Day Shipping,Venmo,1,1
3327,47,Mid-Age (35-49),Female,Accessories,Summer,North Dakota,95.0,10,1,95.0,4.3,0,0,0,0.0,0,1,0,0.1991020408163265,0.7320433673469388,Low,High,1,0,S1,High-Value Loyal,Standard,Debit Card,0,1
3328,47,Mid-Age (35-49),Female,Clothing,Spring,Connecticut,64.0,2,4,256.0,4.1,0,0,0,0.0,0,1,0,0.1488283313325329,0.5436020408163266,Low,Medium,0,0,S0,General Buyers,Express,Debit Card,1,1
3329,42,Mid-Age (35-49),Female,Footwear,Spring,Wisconsin,35.0,11,26,910.0,3.2,0,0,0,0.0,0,0,0,0.2397735094037615,0.4086454081632653,Low,Low,0,0,S5,Low-Value Occasional,Free Shipping,Cash,0,0
3330,34,Young Adult (25-34),Female,Accessories,Winter,New Jersey,54.0,1,26,1404.0,3.8,0,0,0,0.0,0,0,0,0.2265490196078431,0.47675,Low,Medium,0,0,S0,General Buyers,Express,Debit Card,1,1
3331,38,Mid-Age (35-49),Female,Footwear,Spring,Missouri,96.0,41,4,384.0,3.2,0,0,0,0.0,0,0,0,0.3156038415366147,0.8285816326530613,Medium,High,1,1,S1,High-Value Loyal,2-Day Shipping,Bank Transfer,1,0
3332,55,Senior (50-70),Female,Accessories,Summer,California,58.0,39,4,232.0,3.5,0,0,0,0.0,0,0,0,0.327358943577431,0.6701275510204081,Medium,High,0,1,S0,General Buyers,Free Shipping,Paypal,0,1
3333,27,Young Adult (25-34),Female,Clothing,Summer,Washington,23.0,1,26,598.0,3.1,0,0,0,0.0,0,0,0,0.1705490196078431,0.299125,Low,Low,0,0,S5,Low-Value Occasional,2-Day Shipping,Paypal,1,1
3334,55,Senior (50-70),Female,Clothing,Spring,Minnesota,35.0,3,12,420.0,4.2,0,0,0,0.0,0,1,0,0.2021664665866346,0.4278290816326531,Low,Medium,0,0,S5,Low-Value Occasional,Express,Paypal,1,1
3335,66,Senior (50-70),Female,Clothing,Summer,California,23.0,21,1,23.0,3.4,0,0,0,0.0,0,0,0,0.1944489795918367,0.4191658163265306,Low,Low,0,0,S0,General Buyers,Free Shipping,Credit Card,0,1
3336,44,Mid-Age (35-49),Female,Accessories,Winter,Texas,94.0,48,4,376.0,3.5,0,0,0,0.0,0,0,0,0.3824609843937575,0.8735459183673469,Medium,High,1,1,S1,High-Value Loyal,Express,Bank Transfer,1,0
3337,39,Mid-Age (35-49),Female,Clothing,Fall,Montana,45.0,24,1,45.0,4.0,0,0,0,0.0,0,1,0,0.2608163265306122,0.5667219387755102,Low,Medium,0,0,S0,General Buyers,Free Shipping,Debit Card,0,1
3338,23,Teen (18-24),Female,Outerwear,Winter,Arizona,23.0,45,26,598.0,4.4,0,0,0,0.0,0,1,0,0.543936774709884,0.6016147959183673,High,High,0,1,S0,General Buyers,2-Day Shipping,Bank Transfer,1,0
3339,29,Young Adult (25-34),Female,Clothing,Winter,Minnesota,94.0,46,12,1128.0,2.9,0,0,0,0.0,0,0,0,0.3614317727090836,0.8273418367346939,Medium,High,1,1,S1,High-Value Loyal,2-Day Shipping,Credit Card,1,1
3340,20,Teen (18-24),Female,Accessories,Fall,Nebraska,99.0,35,26,2574.0,3.6,0,0,0,0.0,0,0,0,0.4187122849139656,0.835094387755102,Medium,High,1,0,S1,High-Value Loyal,Store Pickup,Cash,0,0
3341,42,Mid-Age (35-49),Female,Clothing,Fall,Virginia,36.0,47,26,936.0,4.4,0,0,0,0.0,0,1,0,0.5561816726690676,0.6686938775510204,High,High,0,1,S0,General Buyers,Free Shipping,Credit Card,0,1
